"","year","stateuni","ipop","imale","pcr_prop","pcr_order","pcr_econ","pmurder","pcr_womtot","pwomgirl","prape2","pkidmen","majstate","elec_womres","elec_scres","chargesheet_rate","wwinner","wwinclose5","murder_m","murder_f","postwres","postscres","plit","pwlit","prural","pfarm","pfemale","womancm","ppol_strength","parrest_womcrime","parrest_nonwomen","parrest_rape","parrest_womgirl","parrest_kidmen","charge_womcrime","pcgsdp","psuic_m","psuic_f","pmurder_love","sh_murder_lovedowry","stateid","yearofres","pscmurder","pscrape","pscpcr","pscpoa","psctot","pstmurder","pstrape","pstpcr","pstpoa","psttot","lpcr_womtot","lprape2","lpwomgirl","lpkidmen","lpcr_prop","lpcr_order","lpcr_econ","lpmurder","lpmurder_love","lpsuic_f","lpsuic_m","lpsctot","lpscmurder","lpscrape","lpscpoa","lpscpcr","lpsttot","lpstmurder","lpstrape","lpstpoa","lpstpcr","lparrest_womcrime","lparrest_rape","lparrest_womgirl","lparrest_nonwomen","lparrest_kidmen","lpmurder_m","lpmurder_f"
"348",1987,"UTTAR PRADESH",127812177.400001,67949884.5999999,0.5480933,0.071949326,0.051700864,0.054329723,0.033259667,NA,0.023103025,NA,1,2006,2006,NA,0.07294118,0.014117647,NA,NA,0,0,0.31083596,0.17945741,0.808131,0.21572751,0.8809771,0,1.2273322,0.045521144,0.0042384067,0.015413241,0,0,NA,0.5188624,0.018822696,0.014499946,0.007701008,0.06638825,"UTTAR PRADESH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.4034097,-3.7677917,NA,NA,-0.6013097,-2.6317933,-2.9622808,-2.9126837,-4.866404,-4.23361,-3.972692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349",1988,"UTTAR PRADESH",130637204.8,69471652.6999998,0.5013579,0.07172535,0.047161143,0.04944227,0.04345583,0.047118023,0.022479974,0.00686611,1,2006,2006,NA,0.07294118,0.014117647,NA,NA,0,0,0.31639162,0.18499605,0.80638075,0.21544828,0.880439,0,1.2124647,0.15057495,0.0036256365,0.016274078,0.038051948,0.0051976005,NA,0.5696795,0.021231681,0.013635126,0.0046594855,0.10450534,"UTTAR PRADESH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.1360102,-3.7951305,-3.0550997,-4.981158,-0.69043505,-2.634911,-3.054185,-3.0069497,-5.36885,-4.295106,-3.8522608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.8932943,-4.1181817,-3.2688031,-5.619725,-5.259558,NA,NA
"350",1989,"UTTAR PRADESH",133462232.2,70993420.7999997,0.5160786,0.07309184,0.0477888,0.056660224,0.03412903,0.04948069,0.023227591,0.013043462,1,2006,2006,NA,0.04235294,0.009411764,NA,NA,0,0,0.32171205,0.1903036,0.80470467,0.21518087,0.87992394,0,1.3548702,0.1294566,0.0038127117,0.01688118,0.034054577,0.012565353,NA,0.5749866,0.018381985,0.013254615,0.007043515,0.101163715,"UTTAR PRADESH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.3776069,-3.7624145,-3.0061727,-4.3394685,-0.6614962,-2.6160386,-3.040964,-2.8706827,-4.955648,-4.3234096,-3.9963841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.0444095,-4.081556,-3.3797908,-5.5694146,-4.376812,NA,NA
"351",1990,"UTTAR PRADESH",136287259.6,72515188.8999996,0.52485466,0.08511434,0.049263593,0.059462637,0.03250639,0.048155878,0.024070099,0.010742577,1,2006,2006,NA,0.04235294,0.009411764,NA,NA,0,0,0.32681194,0.1953942,0.80309796,0.21492456,0.87943053,0,1.1742697,0.14467148,0.0042977384,0.017110918,0.042366397,0.010155021,NA,0.59652334,0.025539476,0.019993078,0.007997232,0.112290226,"UTTAR PRADESH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.4263186,-3.726785,-3.033312,-4.5335402,-0.6446339,-2.4637597,-3.01057,-2.822407,-4.82866,-3.9123693,-3.6675298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.9332898,-4.0680385,-3.1613998,-5.4496665,-4.589787,NA,NA
"352",1991,"UTTAR PRADESH",139112287,74036957,0.579194,0.07416311,0.049204856,0.07184125,0.028812762,0.043395862,0.021774765,0.028634349,1,2006,2006,61.1,0.023866348,0.0071599046,NA,NA,0,0,0.33170468,0.20028092,0.8015566,0.21467866,0.8789574,0,1.1494097,0.13238503,0.0043803463,0.0153113725,0.03803402,0.029839205,79.75,0.5919368,0.023083067,0.017410591,0.008175141,0.16880128,"UTTAR PRADESH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.5469368,-3.8270035,-3.137391,-3.5531483,-0.5461178,-2.6014884,-3.0117629,-2.6332965,-4.8066573,-4.0506763,-3.768656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.0220406,-4.1791596,-3.2692742,-5.4306273,-3.5119321,NA,NA
"353",1992,"UTTAR PRADESH",142669785.3,75822390.5999999,0.551294,0.07432548,0.05564598,0.07401007,0.03401778,0.03814659,0.026283747,0.023766067,1,2006,2006,63.5,0.023866348,0.0071599046,NA,NA,0,0,0.34774205,0.21872939,0.80011755,0.2063693,0.8816313,0,1.1614373,0.12850164,0.0052188137,0.018819682,0.028828809,0.025492433,80.600006,0.58693784,0.026522508,0.019641753,0.0071655745,0.18732834,"UTTAR PRADESH",NA,0.009595086,0.008762179,0.011394164,0,0.30970803,0.0033838646,0,0,0,0.36884123,-3.380872,-3.6388044,-3.266319,-3.7394965,-0.595487,-2.5993016,-2.8887455,-2.6035542,-4.938467,-3.9300978,-3.6297615,-1.1721252,-4.6465044,-4.737311,NA,-4.474654,-0.997389,-5.688737,NA,NA,NA,-2.0518136,-3.972852,-3.54638,-5.255485,-3.6693735,NA,NA
"354",1993,"UTTAR PRADESH",146227283.6,77607824.1999998,0.49139255,0.063414976,0.055263285,0.07241467,0.036709704,0.036753424,0.026042175,0.024494953,1,2006,2006,64.51,0.033175357,0.0047393367,NA,NA,0,0,0.36299908,0.23622502,0.7987485,0.19846424,0.8841822,0,1.0612452,0.12763144,0.0051079523,0.018231891,0.027087968,0.02348399,83.2,0.66157204,0.047417898,0.033037275,0.006718211,0.20162433,"UTTAR PRADESH",NA,0.008421593,0.0078037926,0.010405057,0,0.3355956,0.009896443,0.0065976293,0,0,0.2276182,-3.3047142,-3.648038,-3.303524,-3.7092881,-0.710512,-2.7580552,-2.8956466,-2.6253464,-5.0029335,-3.4101188,-3.0487556,-1.0918484,-4.776956,-4.8531456,NA,-4.5654635,-1.4800856,-4.61558,-5.0210447,NA,NA,-2.0586085,-4.004583,-3.6086657,-5.2769566,-3.7514365,NA,NA
"355",1994,"UTTAR PRADESH",149784781.900001,79393257.7999997,0.45698234,0.064051904,0.05087967,0.07194322,0.039052997,0.03972069,0.0295206,0.025216248,1,2006,2006,66.62,0.033175357,0.0047393367,NA,NA,0,0,0.37753138,0.25283977,0.79744446,0.1909347,0.88661844,0,1.0117116,0.13960488,0.0041847043,0.021397367,0.030730758,0.022652501,82.95,0.6865377,0.054853525,0.036694758,0.0056540896,0.20230141,"UTTAR PRADESH",NA,0.010129175,0.011748573,0.004350147,0.3199422,0.51331735,0.0064358697,0.0032179349,0,0.18664023,0.3121397,-3.2428358,-3.522667,-3.225883,-3.6802666,-0.7831105,-2.7480614,-2.978292,-2.6318781,-5.175376,-3.3051214,-2.9030888,-0.666861,-4.592335,-4.4440236,-1.1396149,-5.437546,-1.1643045,-5.0458684,-5.7390156,-1.6785724,NA,-1.9689391,-3.8444874,-3.4824913,-5.4763193,-3.787485,NA,NA
"356",1995,"UTTAR PRADESH",153342280.200001,81178691.3999996,0.36817634,0.06235071,0.042401873,0.057283614,0.14257883,0.032384753,0.025054187,0.018539349,1,2006,2006,67.5,0.033175357,0.0047393367,NA,NA,0,0,0.3913894,0.26863852,0.79620093,0.18375452,0.8889474,1,1.0118214,0.38118947,0.0041338764,0.02433119,0.02510071,0.018109813,87.23334,0.69082326,0.027088389,0.025151188,0.0054321024,0.044626594,"UTTAR PRADESH",NA,0.009183392,0.009959017,0.0037540218,0.2518297,0.44070974,0.0031409264,0.0031409264,0.0062818527,0.2481332,0.32979727,-1.9478602,-3.6867144,-3.4300675,-3.98786,-0.99919325,-2.7749803,-3.1605628,-2.8597407,-5.215429,-3.6828501,-3.6086502,-0.8193688,-4.6903586,-4.609277,-1.3790022,-5.5849276,-1.1092771,-5.7632375,-5.7632375,-1.3937896,-5.0700903,-0.96445876,-3.7159963,-3.684859,-5.4885397,-4.0113015,NA,NA
"357",1996,"UTTAR PRADESH",156899778.5,82964125,0.33138987,0.05186113,0.04268967,0.05417471,0.14981946,0.033826713,0.025075858,0.017236365,1,2006,2006,69.95,0.047169812,0.009433962,NA,NA,0,0,0.404619,0.28367996,0.79501384,0.17689994,0.8911762,0,1.0021302,0.37907287,0.004261848,0.017329535,0.02416192,0.017896775,88.45,0.74280125,0.028313443,0.028700633,0.0070601935,0.061411764,"UTTAR PRADESH",NA,0.010008793,0.009826815,0.0036395611,0.15929146,0.33250424,0.021472624,0.024540141,0.009202553,0.2791441,1.0306859,-1.8983243,-3.6858497,-3.3865044,-4.060734,-1.1044598,-2.9591856,-3.1537983,-2.9155412,-4.953283,-3.550836,-3.5644186,-1.1011027,-4.6042914,-4.6226406,-1.8370197,-5.6158924,0.030224504,-3.8409765,-3.7074451,-1.2760271,-4.6882744,-0.9700268,-4.055343,-3.7229774,-5.4580526,-4.0231347,NA,NA
"358",1997,"UTTAR PRADESH",160457276.8,84749558.5999999,0.26955462,0.042191915,0.042104665,0.048336856,0.12399,0.032493383,0.019245066,0.014796537,1,2006,2006,71.02,0.047169812,0.009433962,NA,NA,0,0,0.41726196,0.29801723,0.79387933,0.1703493,0.8933111,1,1.0312278,0.3352102,0.004626827,0.012888166,0.023956534,0.013735743,89.35,0.72789806,0.028448526,0.025730534,0.00575899,0.056214545,"UTTAR PRADESH",NA,0.007742528,0.008958788,0.0021358698,0.107594445,0.2521513,0.01798477,0.0029974617,0,0.09292132,0.2577817,-2.0875545,-3.9505005,-3.4267187,-4.213362,-1.3109843,-3.1655266,-3.1675968,-3.029561,-5.1569934,-3.6600769,-3.559659,-1.377726,-4.8610272,-4.7151203,-2.2293863,-6.1488814,-1.3556421,-4.01823,-5.8099895,-2.3760023,NA,-1.0929974,-4.3514457,-3.7315142,-5.375884,-4.287754,NA,NA
"359",1998,"UTTAR PRADESH",164014775.1,86534992.1999998,0.31717876,0.05530599,0.052306265,0.050623488,0.18859114,0.0371968,0.020715082,0.0171838,1,2006,2006,69.92,0.047169812,0.009433962,NA,NA,0,0,0.4293565,0.3116987,0.79279405,0.16408284,0.89535785,0,1.01186,0.4774794,0.0043063927,0.013620724,0.02674759,0.017083827,87.23334,0.7304361,0.028150462,0.032705307,0.0054078624,0.050463688,"UTTAR PRADESH",NA,0.0075183976,0.0069087977,0.00017417136,0.07945117,0.18900496,0.0058610686,0.011722137,0,0.11722137,0.3223588,-1.6681739,-3.8768933,-3.2915325,-4.0637884,-1.1482898,-2.894874,-2.9506392,-2.9833395,-5.2199016,-3.420218,-3.5701916,-1.665982,-4.8904023,-4.97496,-2.5326126,-8.655471,-1.1320901,-5.1394234,-4.446276,-2.143691,NA,-0.73923427,-4.2961626,-3.621311,-5.4476547,-4.069623,NA,NA
"360",1999,"UTTAR PRADESH",167572273.400001,88320425.7999997,0.2664164,0.047519796,0.053009965,0.04684546,0.17874663,0.034649033,0.020100478,0.015987242,1,2006,2006,72.31,0.047169812,0.009433962,6825,1025,0,0,0.44093746,0.32476836,0.7917549,0.15808244,0.8973218,0,0.98757386,0.45009676,0.0042780465,0.013307691,0.025970884,0.016273575,88.51666,0.74878466,0.031782,0.033677448,0.005261707,0.05312102,"UTTAR PRADESH",NA,0.007928898,0.007843641,2.8418988e-05,0.07380411,0.17398104,0.0028665303,0.0028665303,0,0.017199183,0.16625875,-1.721786,-3.9070117,-3.3624854,-4.1359644,-1.3226948,-3.046609,-2.9372754,-3.0609012,-5.2472997,-3.3909268,-3.4488552,-1.748809,-4.837241,-4.848052,-2.606341,-10.468453,-1.79421,-5.854653,-5.854653,-4.0628934,NA,-0.7982927,-4.319413,-3.6507792,-5.454259,-4.1182127,-2.560379,-4.347938
"361",2000,"UTTAR PRADESH",171129771.700001,90105859.3999996,0.24642701,0.049932867,0.051288564,0.045316488,0.19950901,0.034002308,0.023017896,0.016402928,1,2006,2006,72.6,0.047169812,0.009433962,NA,NA,0,0,0.45203695,0.3372663,0.7907589,0.15233152,0.899208,0,0.94293356,0.44789246,0.004508339,0.015572977,0.023385761,0.01587684,87.416664,1.1296661,0.02811138,0.027201846,NA,0,"UTTAR PRADESH",NA,0.009129712,0.0105492715,0.0005010208,0.084004484,0.2040268,0.008415787,0.008415787,0,0.030857885,0.21881047,-1.6118959,-3.7714832,-3.381327,-4.1102953,-1.4006894,-2.9970758,-2.9702876,-3.0940843,NA,-3.6044705,-3.571581,-1.5895039,-4.696221,-4.5516987,-2.476885,-7.598863,-1.5195494,-4.777646,-4.777646,-3.478363,NA,-0.80320215,-4.162218,-3.7556279,-5.4018264,-4.142894,NA,NA
"362",2001,"UTTAR PRADESH",174687270,91891293,0.24253628,0.049373947,0.053999357,0.04532099,0.21705161,0.036294036,0.024542255,0.016410695,1,2006,2006,70.95,0.047169812,0.009433962,7128,1433,0,0,0.46268436,0.34922928,0.7898035,0.14681484,0.90102094,0,0.9641802,0.5280329,0.004846535,0.015839735,0.025462646,0.018879453,86.3,1.1332864,0.019599246,0.020713566,0.0053384234,0.055829227,"UTTAR PRADESH",NA,0.011809446,0.011291249,0.00032728259,0.13552226,0.29728168,0.010986234,0.010986234,0,0.23071092,0.74706393,-1.5276201,-3.7073588,-3.3161018,-4.109822,-1.416604,-3.0083325,-2.9187832,-3.093985,-5.232825,-3.8769665,-3.932264,-1.2130752,-4.4388556,-4.4837275,-1.9986193,-8.024687,-0.29160452,-4.511112,-4.511112,-1.4665898,NA,-0.6385967,-4.1452336,-3.6705427,-5.329491,-3.969681,-2.5565755,-4.056609
"363",2002,"UTTAR PRADESH",178244768.299999,93676726.6000004,0.19147827,0.03311738,0.046879355,0.03992824,0.16630396,0.02900623,0.017784497,0.012543137,1,2006,2006,73.350006,0.063424945,0.027484143,6353,1520,0,0,0.47290674,0.36069086,0.7888862,0.14151835,0.9027647,1,0.9425746,0.44097036,0.004942754,0.012297696,0.022850601,0.013178508,89.328575,1.1563642,0.024830073,0.02275091,0.0047653937,0.056624983,"UTTAR PRADESH",NA,0.0100255385,0.008234309,0.0032616418,0.08178166,0.21457326,0.013451307,0,0,0.06725653,0.17217672,-1.793938,-4.029428,-3.5402446,-4.3785815,-1.6529809,-3.407697,-3.0601778,-3.2206714,-5.346375,-3.7831502,-3.6956997,-1.539104,-4.6026196,-4.7994456,-2.5037022,-5.7255244,-1.759234,-4.308679,NA,-2.6992412,NA,-0.8187776,-4.398343,-3.7787778,-5.3098326,-4.329168,-2.6909227,-4.018846
"364",2003,"UTTAR PRADESH",181802266.599998,95462160.2000008,0.13411275,0.016352931,0.029746603,0.030538673,0.14006238,0.018913575,0.011790581,0.007814615,1,2006,2006,75.8,0.063424945,0.027484143,4516,1061,0,0,0.48272908,0.37168202,0.7880048,0.13642916,0.90444326,1,0.9338387,0.24717365,0.0053838547,0.0075081573,0,0,88.90833,1.1947551,0.02081453,0.019411605,0.0043085422,0.067002885,"UTTAR PRADESH",NA,0.0076815416,0.005243373,0.0013632771,0.031302936,0.07733975,0.0026362257,0,0,0.0026362257,0.13708374,-1.9656674,-4.4404545,-3.9678755,-4.8517594,-2.0090744,-4.113348,-3.5150404,-3.4887614,-5.4471555,-3.9418843,-3.872104,-2.5595472,-4.868935,-5.25079,-3.4640434,-6.5978637,-1.9871633,-5.938407,NA,-5.938407,NA,-1.3976642,-4.891765,NA,-5.2243505,NA,-3.0511034,-4.399082
"365",2004,"UTTAR PRADESH",185359764.899998,97247593.8000011,0.17949419,0.02572295,0.03933432,0.034462713,0.15913805,0.027816815,0.017159944,0.011301051,1,2006,2006,72.45,0.063424945,0.027484143,5484,1448,0,0,0.4921744,0.38223106,0.7871573,0.13153532,0.90606016,0,0.91482097,0.40447307,0.0062495978,0.011696174,0.02109951,0.012036053,84.707146,1.2246753,0.020093042,0.019100653,0.00506173,0.06981841,"UTTAR PRADESH",NA,0.008409997,0.0067897225,0.0009001526,0.035388857,0.10086853,0,0,0,0.0077529536,0.020674543,-1.8379833,-4.0651774,-3.5821145,-4.4828596,-1.7176125,-3.6603718,-3.235658,-3.3678772,-5.286047,-3.9580328,-3.9073818,-2.2939372,-4.778334,-4.9923453,-3.3413582,-7.012946,-3.8788521,NA,NA,-4.8596816,NA,-0.90517014,-4.4484935,-3.8585055,-5.075238,-4.4198484,-2.8754256,-4.1084275
"366",2005,"UTTAR PRADESH",188917263.199997,99033027.4000015,0.15897435,0.025307374,0.04183313,0.031707,0.1477456,0.026489628,0.015019319,0.007845867,1,2006,2006,72.850006,0.063424945,0.027484143,5248,1407,0,0,0.501264,0.39236414,0.78634167,0.12682578,0.90761876,0,0.87406516,0.3823585,0.007402632,0.01009966,0.02019932,0.008855728,88.166664,1.27419,0.017781947,0.014885814,0.00461705,0.06928214,"UTTAR PRADESH",NA,0.008278395,0.0059564062,0.0007066923,0.04222486,0.113474585,0,0,0,0,0.017740903,-1.9122634,-4.198418,-3.631002,-4.8477683,-1.8390124,-3.6766593,-3.1740668,-3.451218,-5.3779993,-4.2073464,-4.0295715,-2.1761763,-4.794106,-5.123288,-3.164746,-7.254915,-4.0318823,NA,NA,NA,NA,-0.96139663,-4.5952535,-3.9021063,-4.9059196,-4.726691,-2.9376063,-4.157063
"367",2006,"UTTAR PRADESH",192474761.499996,100818461.000002,0.15434751,0.023904433,0.0444318,0.029894829,0.16015266,0.029828828,0.015939984,0.007895379,1,2006,2006,73.3,0.063424945,0.027484143,5065,982,1,1,0.5100175,0.4021054,0.78555614,0.12229034,0.90912217,0,0.8648407,0.40254733,0.008090853,0.010406559,0.023816109,0.008343951,88.11667,1.347192,0.017467039,0.014598015,0.0039058963,0.06221759,"UTTAR PRADESH",1,0.008052504,0.00582258,0.0032953324,0.043359637,0.12457843,0,0.0024864024,0,0.012432013,0.02983683,-1.8316278,-4.1389246,-3.51228,-4.8414774,-1.8685486,-3.7336915,-3.1137998,-3.5100698,-5.545268,-4.2268696,-4.0474396,-2.0828197,-4.821772,-5.146012,-3.1382263,-5.715248,-3.5120118,NA,-5.996918,-4.3874803,NA,-0.9099426,-4.565319,-3.7373931,-4.8170214,-4.7862186,-2.9909673,-4.5362096
"368",2007,"UTTAR PRADESH",196032259.799995,102603894.600002,0.16796724,0.026827218,0.06771334,0.026873128,0.19801266,0.038425162,0.01889148,0.011120436,1,2006,2006,71.649994,0.05720339,0.010593221,4283,899,1,1,0.51845336,0.41147715,0.7847992,0.11791952,0.9105733,1,0.8436571,0.54589415,0.009452924,0.012518348,0.030841863,0.011431792,86.55,1.4139014,0.020018734,0.020047445,0.0031360926,0.05561883,"UTTAR PRADESH",NA,0.007567089,0.007834735,0.0001946518,0.05277497,0.15122013,0,0,0,0.009760702,0.012200877,-1.6194243,-3.9690442,-3.2590427,-4.498971,-1.7839863,-3.6183383,-2.692472,-3.6166284,-5.7647777,-3.9096537,-3.9110868,-1.8890187,-4.883947,-4.8491883,-2.9417183,-8.544298,-4.4062476,NA,NA,-4.6293907,NA,-0.60533017,-4.38056,-3.4788823,-4.6614313,-4.471357,-3.176222,-4.643667
"369",1985,"WEST BENGAL",59979574.1999998,31340793.8000002,0.39426756,0.15967102,0.022040837,0.02192413,0.021788638,NA,0.019903082,NA,1,1993,1993,NA,0.017006803,0,NA,NA,0,0,0.44098765,0.33973825,0.7307238,0.15754808,0.91378605,0,1.2186482,0.030099047,0.0055401027,0.013471252,0,0,NA,0.9962872,0.13311724,0.15150785,0.0017109667,0.037262358,"WEST BENGAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.8263667,-3.9168806,NA,NA,-0.9307255,-1.8346397,-3.8148584,-3.8201673,-6.3706965,-1.8871179,-2.016525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370",1986,"WEST BENGAL",61329306,32035767,0.38296536,0.121915616,0.021197043,0.02124596,0.022803664,NA,0.019833725,NA,1,1993,1993,NA,0.017006803,0,NA,NA,0,0,0.4480203,0.34800625,0.7297025,0.15802345,0.91440105,0,1.220803,0.036253728,0.0048398557,0.01459335,0,0,NA,1.0151255,0.118992,0.14661936,0.0020482333,0.046047583,"WEST BENGAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.780834,-3.9203715,NA,NA,-0.95981073,-2.1044261,-3.8538935,-3.8515885,-6.190778,-1.9199154,-2.128699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",1987,"WEST BENGAL",62679037.7999997,32730740.2,0.3374653,0.11624301,0.018826071,0.022080747,0.02467586,NA,0.022538844,NA,1,1993,1993,NA,0.040816326,0,NA,NA,0,0,0.45475012,0.35591272,0.72872514,0.15847832,0.91498995,0,1.2017415,0.035761632,0.00400831,0.012986798,0,0,NA,1.0467557,0.1337886,0.15276328,0.001402417,0.03034682,"WEST BENGAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.7019298,-3.792515,NA,NA,-1.0862926,-2.1520724,-3.9725127,-3.8130493,-6.569558,-1.8788657,-2.0114944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",1988,"WEST BENGAL",64028769.5999999,33425713.4000001,0.44889197,0.114183046,0.029393038,0.02248989,0.021991268,0.027775005,0.020618856,0.0009573468,1,1993,1993,NA,0.040816326,0,NA,NA,0,0,0.46119618,0.36348087,0.727789,0.15891401,0.91555434,0,1.1849517,0.065320276,0.0051025813,0.012822361,0.015680451,0.0005778652,NA,1.0702866,0.14560647,0.16341504,0.001372412,0.029861111,"WEST BENGAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.8171098,-3.8815494,-3.5836189,-6.951345,-0.800973,-2.1699524,-3.5269973,-3.7946894,-6.5911856,-1.811462,-1.9268477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.7284527,-4.3565645,-4.1553407,-5.278009,-7.45617,NA,NA
"373",1989,"WEST BENGAL",65378501.4000001,34120686.6000001,0.514894,0.11468602,0.031891216,0.025130585,0.026841288,0.017947512,0.01903524,0.00073269336,1,1993,1993,NA,0.040816326,0,NA,NA,0,0,0.46737608,0.37073195,0.7268915,0.15933172,0.91609573,0,1.1003464,0.06939065,0.0044817026,0.0147755,0.015249661,0.0005047531,NA,1.0882896,0.17074686,0.18065882,0.001727568,0.06573342,"WEST BENGAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.617814,-3.9614632,-4.0203037,-7.2187834,-0.6637942,-2.1655571,-3.4454248,-3.6836696,-6.3610406,-1.711145,-1.7675731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.668003,-4.214785,-4.183198,-5.407752,-7.591441,NA,NA
"374",1990,"WEST BENGAL",66728233.1999998,34815659.8000002,0.48630092,0.1000476,0.028533649,0.024127718,0.019772772,0.021057531,0.017579278,0.0076402402,1,1993,1993,NA,0.040816326,0,NA,NA,0,0,0.473306,0.3776855,0.7260303,0.15973255,0.9166155,0,1.0815213,0.06956506,0.0045513418,0.013727323,0.015255911,0.005769672,NA,1.125071,0.17489256,0.1766075,0.0031648967,0.13602485,"WEST BENGAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.9234495,-4.041034,-3.860497,-4.874326,-0.72092766,-2.3021092,-3.5566711,-3.724394,-5.755635,-1.7338254,-1.7435834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.6654928,-4.2883673,-4.1827884,-5.392333,-5.15514,NA,NA
"375",1991,"WEST BENGAL",68077965,35510633,0.44021586,0.10050242,0.028966788,0.025147637,0.01869972,0.020327117,0.014400934,0.007349911,1,1993,1993,41.5,0.071428575,0.023809524,NA,NA,0,0,0.47900075,0.38435942,0.7252033,0.16011746,0.9171149,0,1.099842,0.058033615,0.00893032,0.010150127,0.01132525,0.006566001,69.4,1.187364,0.18011506,0.18294406,0.0035618516,0.07476635,"WEST BENGAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.9792466,-4.2404623,-3.8957994,-4.913067,-0.82049006,-2.2975736,-3.5416052,-3.6829913,-5.6374745,-1.6985749,-1.7141594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.8467329,-4.590269,-4.4807205,-4.718303,-5.0258503,NA,NA
"376",1992,"WEST BENGAL",69287788.2000003,36106168.2,0.42778102,0.10472264,0.024737405,0.025545627,0.02224123,0.019046688,0.018534357,0.013072559,1,1993,1993,44.2,0.071428575,0.023809524,NA,NA,0,0,0.49168977,0.3990222,0.72463304,0.15469277,0.9190014,0,1.1209478,0.05943049,0.008400716,0.012715084,0.01122853,0.009612083,74.6,1.2037019,0.19570063,0.1727161,0.0026219334,0.059887007,"WEST BENGAL",NA,0,0.0001225655,0,0,0.00030641374,0,0.00051698775,0,0,0.00051698775,-3.8058076,-3.9881291,-3.960862,-4.33724,-0.84914386,-2.25644,-3.6994388,-3.667289,-5.9438434,-1.7561061,-1.6311692,-8.090574,NA,-9.006865,NA,NA,-7.5674915,NA,-7.5674915,NA,NA,-2.822948,-4.3649664,-4.4892974,-4.7794385,-4.6447344,NA,NA
"377",1993,"WEST BENGAL",70497611.4000001,36701703.4000001,0.38831103,0.09421596,0.026965452,0.023901518,0.027074283,0.020949282,0.02106764,0.008555462,1,1993,1993,46.1,0.071428575,0.023809524,NA,NA,1,1,0.50394326,0.41315192,0.7240824,0.14945427,0.9208267,0,1.1055835,0.054474052,0.009255476,0.0102131115,0.011135129,0.00520585,70.149994,1.2698061,0.1629897,0.15975307,0.0055036247,NA,"WEST BENGAL",1,6.0404713e-05,0.000120809425,0,0,0.000422833,0.00050911744,0.00050911744,0.00025455872,0,0.001781911,-3.609171,-3.860017,-3.865651,-4.7611856,-0.94594866,-2.3621657,-3.6131988,-3.7338133,NA,-1.834126,-1.8140682,-7.768533,-9.714443,-9.0212965,NA,NA,-6.330069,-7.582832,-7.582832,NA,-8.275979,-2.9100308,-4.584083,-4.49765,-4.68254,-5.2579722,NA,NA
"378",1994,"WEST BENGAL",71707434.5999999,37297238.6000001,0.34159636,0.085723326,0.02685914,0.025339074,0.022929251,0.022754883,0.021592438,0.009250015,1,1993,1993,50.92,0.071428575,0.023809524,NA,NA,1,1,0.5157833,0.42677715,0.7235503,0.14439252,0.92259365,0,1.093234,0.06748,0.010542268,0.016553374,0.013527188,0.0052435286,75.5,1.3333386,0.17797564,0.1671307,0.008834591,NA,"WEST BENGAL",NA,0,5.955148e-05,0,0,5.955148e-05,0,0,0,0,0,-3.7753417,-3.835412,-3.7829754,-4.6831303,-1.0741254,-2.4566302,-3.617149,-3.6754076,NA,-1.7889792,-1.7261086,-9.728669,NA,-9.728669,NA,NA,NA,NA,NA,NA,NA,-2.695924,-4.1011653,-4.303054,-4.5523624,-5.2507606,NA,NA
